종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"088980","맥쿼리인프라","KOSPI",,"11410","-40","-0.35","11480","11480","11400","1153838","13174552975","5464499940130","478921993"
"094800","맵스리얼티1","KOSPI",,"4935","-35","-0.70","4970","4970","4870","71402","350049470","458137423485","92834331"
"179720","머니무브","KONEX","일반기업부","5800","-500","-7.94","6000","6000","5400","111","625800","13847958200","2387579"
"100590","머큐리","KOSDAQ","중견기업부","3225","-25","-0.77","3260","3265","3215","25589","82692700","51051824175","15830023"
"067280","멀티캠퍼스","KOSDAQ","우량기업부","33050","-150","-0.45","33150","33300","32800","3560","117382600","195880045950","5926779"
"072870","메가스터디","KOSDAQ","우량기업부","11340","0","0.00","11340","11370","11290","10686","121156205","135183675060","11920959"
"215200","메가스터디교육","KOSDAQ GLOBAL","우량기업부","47900","600","1.27","46950","47900","46800","16401","777349350","515925487300","10770887"
"133750","메가엠디","KOSDAQ","중견기업부","1998","-7","-0.35","1999","2015","1985","26144","52212543","46767339846","23407077"
"446540","메가터치","KOSDAQ","중견기업부","4160","-50","-1.19","4250","4255","4130","84588","352510875","86407360000","20771000"
"235980","메드팩토","KOSDAQ","기술성장기업부","4590","-75","-1.61","4700","4815","4545","334879","1547651932","157322805390","34275121"
"200580","메디쎄이","KONEX","일반기업부","10950","1180","12.08","9850","10980","9760","11399","119595610","40800565050","3726079"
"041920","메디아나","KOSDAQ","우량기업부","5300","0","0.00","5260","5450","5230","33600","178958130","98570581900","18598223"
"233250","메디안디노스틱","KONEX","일반기업부","13000","520","4.17","12480","13500","12480","18","233400","22704942000","1746534"
"014100","메디앙스","KOSDAQ","중견기업부","2035","-30","-1.45","2085","2085","2030","5018","10269330","24013000000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","1900","0","0.00","1900","1900","1900","4","7600","5727829300","3014647"
"054180","메디콕스","KOSDAQ","관리종목(소속부없음)","2295","0","0.00","0","0","0","0","0","12686716395","5527981"
"086900","메디톡스","KOSDAQ","우량기업부","128000","5500","4.49","122300","132100","122000","134862","17187234350","934207616000","7298497"
"078160","메디포스트","KOSDAQ","벤처기업부","13620","30","0.22","13520","14010","13340","83010","1128276575","466046231700","34217785"
"138040","메리츠금융지주","KOSPI",,"119300","-2800","-2.29","121200","121500","119300","347687","41649633200","20903957518900","175221773"
"408920","메쎄이상","KOSDAQ","벤처기업부","3270","-55","-1.65","3325","3380","3260","77190","254654985","141370127850","43232455"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","297","-9","-2.94","306","308","295","659258","197979207","63018769176","212184408"
"140410","메지온","KOSDAQ","중견기업부","59600","1000","1.71","58300","60500","57800","125948","7483065950","1794844464000","30114840"
"241770","메카로","KOSDAQ","우량기업부","17210","180","1.06","17400","17770","16900","105627","1821351180","175415334400","10192640"
"090370","메타랩스","KOSPI",,"1326","-8","-0.60","1334","1347","1326","16977","22596980","33023617614","24904689"
"059210","메타바이오메드","KOSDAQ","우량기업부","6200","-40","-0.64","6250","6340","6150","290330","1815784270","171417234200","27647941"
"118000","메타케어","KOSPI",,"333","-11","-3.20","352","353","326","10369956","3484986446","57201862212","171777364"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","2145","110","5.41","2035","2255","2005","395368","845011927","34428386850","16050530"
"017180","명문제약","KOSPI",,"1735","5","0.29","1730","1754","1714","36143","62543362","58909242690","33953454"
"009900","명신산업","KOSPI",,"9110","-140","-1.51","9340","9340","9010","115595","1049393970","478002911630","52470133"
"012690","모나리자","KOSPI",,"2515","20","0.80","2495","2530","2490","36286","90994445","91976706325","36571255"
"005360","모나미","KOSPI",,"2025","-55","-2.64","2080","2080","2020","231635","473128619","38267046675","18897307"
"070960","모나용평","KOSPI",,"3955","-30","-0.75","3950","4025","3950","101111","402424597","190367332015","48133333"
"434480","모니터랩","KOSDAQ","기술성장기업부","4560","90","2.01","4510","5120","4465","3625349","17463444887","56134968000","12310300"
"080420","모다이노칩","KOSDAQ","중견기업부","2155","-5","-0.23","2170","2175","2150","5077","10944920","171800095410","79721622"
"417970","모델솔루션","KOSDAQ","중견기업부","12700","50","0.40","12650","13120","12520","277482","3558783760","81238090000","6396700"
"080160","모두투어","KOSDAQ","벤처기업부","13580","-30","-0.22","13690","13690","13300","120388","1619448485","256662000000","18900000"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","2205","15","0.68","2185","2220","2170","210439","460384863","71779058505","32552861"
"101330","모베이스","KOSDAQ","중견기업부","3380","35","1.05","3335","3425","3335","98626","333110880","78236958020","23147029"
"012860","모베이스전자","KOSDAQ","우량기업부","1377","-18","-1.29","1395","1396","1376","89244","123329857","100842470289","73233457"
"363260","모비데이즈","KOSDAQ","벤처기업부","2155","-50","-2.27","2170","2285","2110","4726812","10422480092","69312922195","32163769"
"348030","모비릭스","KOSDAQ","중견기업부","4190","-100","-2.33","4240","4305","4190","4165","17638635","40239922000","9603800"
"250060","모비스","KOSDAQ","기술성장기업부","2695","-60","-2.18","2760","2795","2690","511822","1398782191","86701691230","32171314"
"288980","모아데이타","KOSDAQ","기술성장기업부","1145","-5","-0.43","1154","1168","1145","91616","105708741","39567263490","34556562"
"142760","모아라이프플러스","KOSDAQ","기술성장기업부","1584","16","1.02","1568","1590","1510","223666","350090062","61860778848","39053522"
"033200","모아텍","KOSDAQ","투자주의환기종목(소속부없음)","3290","45","1.39","3245","3330","3205","6524","21364165","47149598650","14331185"
"333050","모코엠시스","KOSDAQ","벤처기업부","1626","36","2.26","1601","1735","1569","3006047","4998227395","40021268076","24613326"
"009680","모토닉","KOSPI",,"10260","10","0.10","10250","10400","10150","63327","649263955","287793000000","28050000"
"118990","모트렉스","KOSDAQ","우량기업부","9050","-80","-0.88","9150","9180","9040","44923","408091895","225001009500","24861990"
"463480","모티브링크","KOSDAQ","중견기업부","9000","120","1.35","9340","9580","8970","312257","2885996995","111513222000","12390358"
"006920","모헨즈","KOSDAQ","중견기업부","3235","-35","-1.07","3270","3295","3220","26553","86263145","35326200000","10920000"
"009580","무림P&P","KOSPI",,"2585","-15","-0.58","2600","2600","2585","38581","99873509","161222117540","62368324"
"001810","무림SP","KOSDAQ","중견기업부","1596","1","0.06","1595","1601","1582","8970","14308744","35331450000","22137500"
"009200","무림페이퍼","KOSPI",,"2035","-15","-0.73","2050","2050","2030","48495","98832637","84674945850","41609310"
"322970","무진메디","KONEX","일반기업부","2060","-15","-0.72","2065","2065","2000","375","756205","20707074680","10051978"
"033920","무학","KOSPI",,"8200","-90","-1.09","8290","8330","8150","34313","281813915","233700000000","28500000"
"008420","문배철강","KOSPI",,"2385","-40","-1.65","2420","2435","2370","104795","251038587","48900859425","20503505"
"279600","미디어젠","KOSDAQ","중견기업부","10600","-80","-0.75","10790","10790","10600","1254","13409300","49658678600","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","9790","-10","-0.10","9980","9980","9760","100892","994370535","303587890210","31009999"
"254490","미래반도체","KOSDAQ","우량기업부","18010","80","0.45","18520","18640","17930","235204","4278202025","260028380000","14438000"
"025560","미래산업","KOSPI",,"11490","190","1.68","11300","11820","11300","107059","1246143760","51505694460","4482654"
"218150","미래생명자원","KOSDAQ","벤처기업부","3515","-25","-0.71","3520","3560","3515","49624","175411985","71761544030","20415802"
"007120","미래아이앤지","KOSPI",,"907","1","0.11","913","913","906","44863","40687645","26192897456","28878608"
"396690","미래에셋글로벌리츠","KOSPI",,"2830","0","0.00","2830","2835","2820","38680","109434117","112084810200","39605940"
"442900","미래에셋드림스팩1호","KOSDAQ","관리종목(소속부없음)","10490","-10","-0.10","10500","10510","10490","48669","510832860","80563200000","7680000"
"357250","미래에셋맵스리츠","KOSPI",,"2830","10","0.35","2830","2830","2800","45485","127599245","70736147150","24995105"
"100790","미래에셋벤처투자","KOSDAQ","우량기업부","7930","280","3.66","7790","8080","7710","598138","4723346420","421278347620","53124634"
"448830","미래에셋비전스팩3호","KOSDAQ","SPAC(소속부없음)","2155","0","0.00","2160","2160","2145","24561","52888400","10602600000","4920000"
"477380","미래에셋비전스팩4호","KOSDAQ","SPAC(소속부없음)","2040","-10","-0.49","2050","2050","2035","12416","25323586","16524000000","8100000"
"477470","미래에셋비전스팩5호","KOSDAQ","SPAC(소속부없음)","2080","5","0.24","2075","2090","2075","41","85095","11398400000","5480000"
"478440","미래에셋비전스팩6호","KOSDAQ","SPAC(소속부없음)","2025","0","0.00","2030","2030","2015","9339","18861785","14033250000","6930000"
"482680","미래에셋비전스팩7호","KOSDAQ","SPAC(소속부없음)","2005","0","0.00","2000","2005","1999","8324","16647493","16471075000","8215000"
"085620","미래에셋생명","KOSPI",,"7790","-90","-1.14","7870","7880","7650","182367","1421251770","1378956112310","177016189"
"006800","미래에셋증권","KOSPI",,"22050","-550","-2.43","22350","22700","22000","2537886","56223160150","12575476796400","570316408"
"00680K","미래에셋증권2우B","KOSPI",,"9790","-100","-1.01","9880","9990","9660","4933718","48352646735","1346125000000","137500000"
"006805","미래에셋증권우","KOSPI",,"10180","-170","-1.64","10350","10390","10150","134072","1371511730","143291135000","14075750"
"208890","미래엔에듀파트너","KONEX","일반기업부","1090","0","0.00","0","0","0","0","0","4366016800","4005520"
"049950","미래컴퍼니","KOSDAQ","우량기업부","15980","-70","-0.44","16050","16210","15910","35830","574877785","140909786320","8817884"
"207760","미스터블루","KOSDAQ","중견기업부","1947","-53","-2.65","1978","1994","1928","4018832","7884041678","161756337501","83079783"
"081660","미스토홀딩스","KOSPI",,"40400","-500","-1.22","40400","40750","39900","146320","5890202900","2427871895600","60095839"
"002840","미원상사","KOSPI",,"157000","0","0.00","157000","157500","157000","907","142461300","745750000000","4750000"
"268280","미원에스씨","KOSPI",,"139900","-600","-0.43","138700","141500","138700","529","74288850","699500000000","5000000"
"107590","미원홀딩스","KOSPI",,"72800","100","0.14","72700","72800","72300","71","5160100","168896000000","2320000"
"134380","미원화학","KOSPI",,"88400","1400","1.61","87000","88400","87000","2357","205843700","194415291200","2199268"
"351020","미쥬","KONEX","일반기업부","6390","0","0.00","0","0","0","0","0","13259250000","2075000"
"003650","미창석유","KOSPI",,"110100","0","0.00","110100","110600","107200","761","83132900","191537887200","1739672"
"059090","미코","KOSDAQ","중견기업부","16500","260","1.60","16660","16680","16280","276802","4540420635","551376837000","33416778"
"201490","미투온","KOSDAQ","중견기업부","6400","370","6.14","6050","6900","6010","21128230","137811059335","194496588800","30390092"
"475460","미트박스","KOSDAQ","중견기업부","11000","-70","-0.63","11030","11070","10900","46254","508112630","61662150000","5605650"
"452200","민테크","KOSDAQ","기술성장기업부","3245","-20","-0.61","3265","3265","3190","33169","106948325","76646251000","23619800"
"206640","바디텍메드","KOSDAQ","우량기업부","14710","180","1.24","14530","14880","14420","69584","1025511015","345487297600","23486560"
"018700","바른손","KOSDAQ","중견기업부","1114","-9","-0.80","1129","1129","1107","18601","20719587","39123409298","35119757"
"035620","바른손이앤에이","KOSDAQ","중견기업부","466","0","0.00","475","475","462","65438","30549627","34688888550","74439675"
"354390","바스칸바이오제약","KONEX","일반기업부","5360","190","3.68","5380","5380","5360","2","10740","37617803920","7018247"
"053030","바이넥스","KOSDAQ","중견기업부","17330","670","4.02","16640","17480","16630","522766","9003099245","566416978040","32684188"
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","4775","-15","-0.31","4790","4820","4700","20297","96377374","62813749800","13154712"
"377740","바이오노트","KOSPI",,"6210","90","1.47","6180","6260","6140","65941","408149120","633768058080","102056048"
